RespondentID,AgeGroup,Gender,Income,Task,Alternative,Chosen,Brand,Price,Camera,Storage
91,45-54,Male,"100,001-150,000",1,1,0,Samsung,$699,Triple,256GB
91,45-54,Male,"100,001-150,000",1,2,1,Samsung,$699,Dual,128GB
91,45-54,Male,"100,001-150,000",2,1,0,Samsung,$899,Triple,256GB
91,45-54,Male,"100,001-150,000",2,2,1,Apple,$699,Dual,128GB
91,45-54,Male,"100,001-150,000",3,1,1,Apple,$899,Triple,256GB
91,45-54,Male,"100,001-150,000",3,2,0,Samsung,$899,Triple,128GB
91,45-54,Male,"100,001-150,000",4,1,1,Samsung,$699,Triple,256GB
91,45-54,Male,"100,001-150,000",4,2,0,Apple,$699,Triple,128GB
92,25-34,Other,"150,001+",1,1,0,Samsung,$699,Dual,256GB
92,25-34,Other,"150,001+",1,2,1,Apple,$899,Dual,128GB
92,25-34,Other,"150,001+",2,1,1,Apple,$899,Triple,256GB
92,25-34,Other,"150,001+",2,2,0,Apple,$699,Dual,256GB
92,25-34,Other,"150,001+",3,1,1,Apple,$899,Dual,128GB
92,25-34,Other,"150,001+",3,2,0,Samsung,$899,Triple,128GB
92,25-34,Other,"150,001+",4,1,0,Apple,$699,Dual,256GB
92,25-34,Other,"150,001+",4,2,1,Apple,$699,Dual,256GB
93,18-24,Female,"100,001-150,000",1,1,0,Samsung,$899,Triple,256GB
93,18-24,Female,"100,001-150,000",1,2,1,Samsung,$899,Triple,128GB
93,18-24,Female,"100,001-150,000",2,1,1,Samsung,$699,Dual,256GB
93,18-24,Female,"100,001-150,000",2,2,0,Samsung,$699,Triple,256GB
93,18-24,Female,"100,001-150,000",3,1,0,Apple,$899,Triple,128GB
93,18-24,Female,"100,001-150,000",3,2,1,Apple,$699,Dual,256GB
93,18-24,Female,"100,001-150,000",4,1,0,Apple,$899,Triple,256GB
93,18-24,Female,"100,001-150,000",4,2,1,Apple,$699,Dual,256GB
94,25-34,Female,"100,001-150,000",1,1,1,Apple,$699,Triple,128GB
94,25-34,Female,"100,001-150,000",1,2,0,Samsung,$699,Dual,128GB
94,25-34,Female,"100,001-150,000",2,1,1,Apple,$899,Dual,128GB
94,25-34,Female,"100,001-150,000",2,2,0,Apple,$899,Triple,128GB
94,25-34,Female,"100,001-150,000",3,1,1,Samsung,$899,Dual,256GB
94,25-34,Female,"100,001-150,000",3,2,0,Samsung,$899,Triple,128GB
94,25-34,Female,"100,001-150,000",4,1,0,Samsung,$699,Triple,256GB
94,25-34,Female,"100,001-150,000",4,2,1,Apple,$699,Dual,256GB
95,18-24,Female,"20,000-50,000",1,1,0,Apple,$699,Triple,256GB
95,18-24,Female,"20,000-50,000",1,2,1,Samsung,$699,Triple,256GB
95,18-24,Female,"20,000-50,000",2,1,1,Apple,$899,Triple,128GB
95,18-24,Female,"20,000-50,000",2,2,0,Apple,$899,Dual,128GB
95,18-24,Female,"20,000-50,000",3,1,0,Samsung,$899,Dual,128GB
95,18-24,Female,"20,000-50,000",3,2,1,Samsung,$899,Dual,256GB
95,18-24,Female,"20,000-50,000",4,1,1,Apple,$899,Dual,256GB
95,18-24,Female,"20,000-50,000",4,2,0,Apple,$699,Triple,256GB
96,45-54,Other,"20,000-50,000",1,1,0,Samsung,$699,Dual,128GB
96,45-54,Other,"20,000-50,000",1,2,1,Apple,$699,Dual,256GB
96,45-54,Other,"20,000-50,000",2,1,1,Samsung,$699,Triple,256GB
96,45-54,Other,"20,000-50,000",2,2,0,Samsung,$899,Triple,128GB
96,45-54,Other,"20,000-50,000",3,1,0,Apple,$699,Dual,128GB
96,45-54,Other,"20,000-50,000",3,2,1,Apple,$699,Dual,128GB
96,45-54,Other,"20,000-50,000",4,1,0,Samsung,$899,Triple,128GB
96,45-54,Other,"20,000-50,000",4,2,1,Samsung,$699,Triple,256GB
97,45-54,Female,"50,001-100,000",1,1,1,Samsung,$699,Triple,128GB
97,45-54,Female,"50,001-100,000",1,2,0,Samsung,$699,Dual,128GB
97,45-54,Female,"50,001-100,000",2,1,0,Apple,$899,Dual,128GB
97,45-54,Female,"50,001-100,000",2,2,1,Samsung,$699,Triple,256GB
97,45-54,Female,"50,001-100,000",3,1,0,Samsung,$899,Dual,128GB
97,45-54,Female,"50,001-100,000",3,2,1,Apple,$899,Dual,128GB
97,45-54,Female,"50,001-100,000",4,1,1,Apple,$899,Triple,256GB
97,45-54,Female,"50,001-100,000",4,2,0,Apple,$899,Triple,128GB
98,45-54,Female,"50,001-100,000",1,1,0,Apple,$899,Dual,128GB
98,45-54,Female,"50,001-100,000",1,2,1,Samsung,$699,Triple,256GB
98,45-54,Female,"50,001-100,000",2,1,1,Apple,$699,Triple,256GB
98,45-54,Female,"50,001-100,000",2,2,0,Apple,$899,Dual,256GB
98,45-54,Female,"50,001-100,000",3,1,1,Samsung,$899,Dual,128GB
98,45-54,Female,"50,001-100,000",3,2,0,Apple,$899,Dual,256GB
98,45-54,Female,"50,001-100,000",4,1,0,Apple,$699,Dual,256GB
98,45-54,Female,"50,001-100,000",4,2,1,Samsung,$699,Dual,128GB
99,25-34,Male,"100,001-150,000",1,1,0,Apple,$899,Triple,128GB
99,25-34,Male,"100,001-150,000",1,2,1,Samsung,$699,Dual,128GB
99,25-34,Male,"100,001-150,000",2,1,1,Samsung,$699,Dual,256GB
99,25-34,Male,"100,001-150,000",2,2,0,Samsung,$899,Dual,128GB
99,25-34,Male,"100,001-150,000",3,1,0,Samsung,$699,Triple,128GB
99,25-34,Male,"100,001-150,000",3,2,1,Samsung,$699,Dual,256GB
99,25-34,Male,"100,001-150,000",4,1,0,Samsung,$899,Triple,256GB
99,25-34,Male,"100,001-150,000",4,2,1,Apple,$899,Triple,256GB
100,35-44,Other,"150,001+",1,1,0,Samsung,$899,Dual,256GB
100,35-44,Other,"150,001+",1,2,1,Samsung,$899,Dual,128GB
100,35-44,Other,"150,001+",2,1,0,Samsung,$699,Triple,256GB
100,35-44,Other,"150,001+",2,2,1,Samsung,$699,Dual,128GB
100,35-44,Other,"150,001+",3,1,0,Samsung,$899,Dual,256GB
100,35-44,Other,"150,001+",3,2,1,Apple,$699,Dual,256GB
100,35-44,Other,"150,001+",4,1,1,Apple,$699,Triple,256GB
100,35-44,Other,"150,001+",4,2,0,Apple,$899,Dual,256GB
101,18-24,Male,"150,001+",1,1,0,Apple,$899,Triple,128GB
101,18-24,Male,"150,001+",1,2,1,Samsung,$699,Triple,256GB
101,18-24,Male,"150,001+",2,1,0,Samsung,$899,Dual,256GB
101,18-24,Male,"150,001+",2,2,1,Samsung,$699,Dual,128GB
101,18-24,Male,"150,001+",3,1,1,Samsung,$699,Dual,128GB
101,18-24,Male,"150,001+",3,2,0,Samsung,$699,Dual,128GB
101,18-24,Male,"150,001+",4,1,0,Apple,$899,Dual,128GB
101,18-24,Male,"150,001+",4,2,1,Apple,$699,Dual,256GB
102,45-54,Male,"50,001-100,000",1,1,0,Apple,$699,Dual,128GB
102,45-54,Male,"50,001-100,000",1,2,1,Samsung,$899,Triple,128GB
102,45-54,Male,"50,001-100,000",2,1,0,Samsung,$699,Triple,128GB
102,45-54,Male,"50,001-100,000",2,2,1,Samsung,$899,Triple,256GB
102,45-54,Male,"50,001-100,000",3,1,1,Samsung,$699,Triple,256GB
102,45-54,Male,"50,001-100,000",3,2,0,Apple,$899,Triple,128GB
102,45-54,Male,"50,001-100,000",4,1,1,Apple,$699,Triple,256GB
102,45-54,Male,"50,001-100,000",4,2,0,Samsung,$899,Triple,256GB
103,25-34,Female,"20,000-50,000",1,1,1,Samsung,$899,Dual,256GB
103,25-34,Female,"20,000-50,000",1,2,0,Samsung,$699,Triple,128GB
103,25-34,Female,"20,000-50,000",2,1,1,Apple,$699,Triple,256GB
103,25-34,Female,"20,000-50,000",2,2,0,Apple,$899,Triple,256GB
103,25-34,Female,"20,000-50,000",3,1,0,Samsung,$899,Dual,256GB
103,25-34,Female,"20,000-50,000",3,2,1,Samsung,$699,Dual,256GB
103,25-34,Female,"20,000-50,000",4,1,0,Apple,$699,Dual,256GB
103,25-34,Female,"20,000-50,000",4,2,1,Apple,$699,Dual,128GB
104,25-34,Other,"20,000-50,000",1,1,0,Apple,$899,Dual,128GB
104,25-34,Other,"20,000-50,000",1,2,1,Samsung,$899,Triple,256GB
104,25-34,Other,"20,000-50,000",2,1,1,Samsung,$699,Triple,128GB
104,25-34,Other,"20,000-50,000",2,2,0,Apple,$699,Dual,128GB
104,25-34,Other,"20,000-50,000",3,1,1,Samsung,$699,Dual,128GB
104,25-34,Other,"20,000-50,000",3,2,0,Apple,$699,Dual,128GB
104,25-34,Other,"20,000-50,000",4,1,0,Samsung,$699,Dual,128GB
104,25-34,Other,"20,000-50,000",4,2,1,Apple,$699,Triple,256GB
105,35-44,Female,"150,001+",1,1,0,Apple,$699,Dual,128GB
105,35-44,Female,"150,001+",1,2,1,Apple,$699,Triple,256GB
105,35-44,Female,"150,001+",2,1,1,Samsung,$699,Dual,128GB
105,35-44,Female,"150,001+",2,2,0,Apple,$699,Dual,256GB
105,35-44,Female,"150,001+",3,1,1,Samsung,$699,Dual,128GB
105,35-44,Female,"150,001+",3,2,0,Apple,$899,Dual,128GB
105,35-44,Female,"150,001+",4,1,0,Samsung,$699,Triple,128GB
105,35-44,Female,"150,001+",4,2,1,Samsung,$699,Dual,128GB
106,25-34,Female,"20,000-50,000",1,1,0,Samsung,$699,Triple,128GB
106,25-34,Female,"20,000-50,000",1,2,1,Apple,$899,Dual,256GB
106,25-34,Female,"20,000-50,000",2,1,1,Samsung,$899,Dual,128GB
106,25-34,Female,"20,000-50,000",2,2,0,Samsung,$699,Dual,256GB
106,25-34,Female,"20,000-50,000",3,1,1,Samsung,$699,Triple,128GB
106,25-34,Female,"20,000-50,000",3,2,0,Samsung,$899,Triple,256GB
106,25-34,Female,"20,000-50,000",4,1,0,Samsung,$699,Triple,128GB
106,25-34,Female,"20,000-50,000",4,2,1,Samsung,$899,Triple,128GB
107,18-24,Other,"20,000-50,000",1,1,1,Apple,$899,Dual,128GB
107,18-24,Other,"20,000-50,000",1,2,0,Apple,$899,Dual,128GB
107,18-24,Other,"20,000-50,000",2,1,1,Apple,$899,Dual,128GB
107,18-24,Other,"20,000-50,000",2,2,0,Samsung,$899,Triple,256GB
107,18-24,Other,"20,000-50,000",3,1,1,Samsung,$699,Dual,128GB
107,18-24,Other,"20,000-50,000",3,2,0,Apple,$899,Dual,256GB
107,18-24,Other,"20,000-50,000",4,1,1,Samsung,$899,Triple,128GB
107,18-24,Other,"20,000-50,000",4,2,0,Samsung,$899,Dual,256GB
108,45-54,Male,"20,000-50,000",1,1,0,Apple,$699,Dual,256GB
108,45-54,Male,"20,000-50,000",1,2,1,Apple,$699,Dual,256GB
108,45-54,Male,"20,000-50,000",2,1,1,Samsung,$699,Triple,128GB
108,45-54,Male,"20,000-50,000",2,2,0,Samsung,$699,Dual,256GB
108,45-54,Male,"20,000-50,000",3,1,1,Apple,$699,Triple,128GB
108,45-54,Male,"20,000-50,000",3,2,0,Samsung,$899,Triple,128GB
108,45-54,Male,"20,000-50,000",4,1,0,Samsung,$899,Triple,256GB
108,45-54,Male,"20,000-50,000",4,2,1,Samsung,$899,Dual,128GB
109,35-44,Female,"50,001-100,000",1,1,0,Samsung,$899,Triple,256GB
109,35-44,Female,"50,001-100,000",1,2,1,Apple,$699,Triple,256GB
109,35-44,Female,"50,001-100,000",2,1,0,Samsung,$699,Dual,128GB
109,35-44,Female,"50,001-100,000",2,2,1,Apple,$899,Dual,128GB
109,35-44,Female,"50,001-100,000",3,1,1,Samsung,$899,Triple,128GB
109,35-44,Female,"50,001-100,000",3,2,0,Apple,$699,Dual,256GB
109,35-44,Female,"50,001-100,000",4,1,1,Apple,$899,Dual,128GB
109,35-44,Female,"50,001-100,000",4,2,0,Samsung,$899,Triple,256GB
110,18-24,Female,"150,001+",1,1,0,Apple,$699,Triple,256GB
110,18-24,Female,"150,001+",1,2,1,Samsung,$699,Dual,128GB
110,18-24,Female,"150,001+",2,1,1,Apple,$699,Triple,256GB
110,18-24,Female,"150,001+",2,2,0,Samsung,$899,Triple,128GB
110,18-24,Female,"150,001+",3,1,0,Apple,$899,Dual,256GB
110,18-24,Female,"150,001+",3,2,1,Apple,$699,Triple,128GB
110,18-24,Female,"150,001+",4,1,1,Apple,$899,Dual,256GB
110,18-24,Female,"150,001+",4,2,0,Apple,$899,Triple,256GB
111,18-24,Other,"20,000-50,000",1,1,0,Apple,$899,Dual,128GB
111,18-24,Other,"20,000-50,000",1,2,1,Apple,$899,Triple,256GB
111,18-24,Other,"20,000-50,000",2,1,0,Samsung,$899,Triple,256GB
111,18-24,Other,"20,000-50,000",2,2,1,Samsung,$699,Dual,256GB
111,18-24,Other,"20,000-50,000",3,1,0,Apple,$699,Triple,128GB
111,18-24,Other,"20,000-50,000",3,2,1,Apple,$699,Dual,256GB
111,18-24,Other,"20,000-50,000",4,1,1,Samsung,$899,Dual,128GB
111,18-24,Other,"20,000-50,000",4,2,0,Apple,$699,Dual,128GB
112,45-54,Female,"50,001-100,000",1,1,0,Samsung,$699,Triple,256GB
112,45-54,Female,"50,001-100,000",1,2,1,Samsung,$899,Triple,128GB
112,45-54,Female,"50,001-100,000",2,1,0,Apple,$899,Dual,256GB
112,45-54,Female,"50,001-100,000",2,2,1,Apple,$899,Dual,256GB
112,45-54,Female,"50,001-100,000",3,1,1,Samsung,$899,Dual,128GB
112,45-54,Female,"50,001-100,000",3,2,0,Samsung,$899,Triple,256GB
112,45-54,Female,"50,001-100,000",4,1,0,Apple,$899,Triple,128GB
112,45-54,Female,"50,001-100,000",4,2,1,Apple,$699,Dual,128GB
113,45-54,Male,"100,001-150,000",1,1,1,Apple,$899,Triple,256GB
113,45-54,Male,"100,001-150,000",1,2,0,Apple,$699,Triple,256GB
113,45-54,Male,"100,001-150,000",2,1,1,Apple,$699,Triple,256GB
113,45-54,Male,"100,001-150,000",2,2,0,Apple,$899,Dual,256GB
113,45-54,Male,"100,001-150,000",3,1,0,Apple,$899,Triple,256GB
113,45-54,Male,"100,001-150,000",3,2,1,Apple,$899,Triple,256GB
113,45-54,Male,"100,001-150,000",4,1,1,Apple,$899,Dual,128GB
113,45-54,Male,"100,001-150,000",4,2,0,Apple,$699,Triple,128GB
114,25-34,Female,"100,001-150,000",1,1,1,Apple,$699,Dual,128GB
114,25-34,Female,"100,001-150,000",1,2,0,Apple,$899,Triple,256GB
114,25-34,Female,"100,001-150,000",2,1,0,Apple,$899,Dual,128GB
114,25-34,Female,"100,001-150,000",2,2,1,Apple,$699,Dual,128GB
114,25-34,Female,"100,001-150,000",3,1,1,Apple,$699,Dual,256GB
114,25-34,Female,"100,001-150,000",3,2,0,Apple,$899,Dual,256GB
114,25-34,Female,"100,001-150,000",4,1,1,Samsung,$699,Dual,256GB
114,25-34,Female,"100,001-150,000",4,2,0,Samsung,$699,Triple,256GB
115,18-24,Other,"150,001+",1,1,0,Apple,$899,Triple,128GB
115,18-24,Other,"150,001+",1,2,1,Samsung,$699,Dual,128GB
115,18-24,Other,"150,001+",2,1,0,Apple,$899,Triple,256GB
115,18-24,Other,"150,001+",2,2,1,Apple,$699,Dual,128GB
115,18-24,Other,"150,001+",3,1,1,Apple,$899,Dual,256GB
115,18-24,Other,"150,001+",3,2,0,Samsung,$899,Triple,256GB
115,18-24,Other,"150,001+",4,1,1,Samsung,$699,Triple,128GB
115,18-24,Other,"150,001+",4,2,0,Apple,$899,Triple,128GB
116,18-24,Female,"50,001-100,000",1,1,1,Apple,$699,Triple,256GB
116,18-24,Female,"50,001-100,000",1,2,0,Samsung,$899,Dual,128GB
116,18-24,Female,"50,001-100,000",2,1,0,Apple,$699,Dual,256GB
116,18-24,Female,"50,001-100,000",2,2,1,Apple,$699,Triple,128GB
116,18-24,Female,"50,001-100,000",3,1,0,Samsung,$899,Triple,256GB
116,18-24,Female,"50,001-100,000",3,2,1,Samsung,$699,Triple,256GB
116,18-24,Female,"50,001-100,000",4,1,1,Samsung,$899,Dual,256GB
116,18-24,Female,"50,001-100,000",4,2,0,Samsung,$899,Dual,128GB
117,35-44,Male,"150,001+",1,1,0,Apple,$699,Triple,256GB
117,35-44,Male,"150,001+",1,2,1,Apple,$699,Dual,256GB
117,35-44,Male,"150,001+",2,1,1,Apple,$899,Triple,128GB
117,35-44,Male,"150,001+",2,2,0,Samsung,$899,Triple,128GB
117,35-44,Male,"150,001+",3,1,0,Apple,$699,Triple,128GB
117,35-44,Male,"150,001+",3,2,1,Apple,$699,Triple,256GB
117,35-44,Male,"150,001+",4,1,0,Apple,$899,Triple,128GB
117,35-44,Male,"150,001+",4,2,1,Samsung,$699,Triple,128GB
118,35-44,Male,"50,001-100,000",1,1,1,Samsung,$899,Triple,256GB
118,35-44,Male,"50,001-100,000",1,2,0,Apple,$699,Triple,128GB
118,35-44,Male,"50,001-100,000",2,1,0,Samsung,$699,Triple,256GB
118,35-44,Male,"50,001-100,000",2,2,1,Apple,$899,Dual,256GB
118,35-44,Male,"50,001-100,000",3,1,1,Apple,$699,Triple,128GB
118,35-44,Male,"50,001-100,000",3,2,0,Samsung,$899,Dual,128GB
118,35-44,Male,"50,001-100,000",4,1,1,Apple,$899,Triple,128GB
118,35-44,Male,"50,001-100,000",4,2,0,Samsung,$899,Triple,256GB
119,35-44,Female,"50,001-100,000",1,1,0,Samsung,$899,Triple,256GB
119,35-44,Female,"50,001-100,000",1,2,1,Apple,$899,Dual,128GB
119,35-44,Female,"50,001-100,000",2,1,0,Samsung,$899,Dual,128GB
119,35-44,Female,"50,001-100,000",2,2,1,Apple,$699,Dual,256GB
119,35-44,Female,"50,001-100,000",3,1,1,Apple,$699,Triple,256GB
119,35-44,Female,"50,001-100,000",3,2,0,Apple,$699,Triple,128GB
119,35-44,Female,"50,001-100,000",4,1,1,Samsung,$899,Dual,256GB
119,35-44,Female,"50,001-100,000",4,2,0,Samsung,$899,Triple,128GB
120,18-24,Male,"20,000-50,000",1,1,1,Apple,$899,Triple,128GB
120,18-24,Male,"20,000-50,000",1,2,0,Samsung,$899,Triple,256GB
120,18-24,Male,"20,000-50,000",2,1,1,Apple,$699,Dual,128GB
120,18-24,Male,"20,000-50,000",2,2,0,Samsung,$899,Dual,128GB
120,18-24,Male,"20,000-50,000",3,1,0,Apple,$899,Dual,256GB
120,18-24,Male,"20,000-50,000",3,2,1,Apple,$699,Triple,128GB
120,18-24,Male,"20,000-50,000",4,1,0,Apple,$699,Dual,256GB
120,18-24,Male,"20,000-50,000",4,2,1,Apple,$899,Triple,128GB
121,25-34,Other,"50,001-100,000",1,1,1,Samsung,$699,Dual,256GB
121,25-34,Other,"50,001-100,000",1,2,0,Apple,$699,Dual,128GB
121,25-34,Other,"50,001-100,000",2,1,1,Apple,$699,Triple,256GB
121,25-34,Other,"50,001-100,000",2,2,0,Apple,$899,Triple,128GB
121,25-34,Other,"50,001-100,000",3,1,0,Samsung,$699,Triple,256GB
121,25-34,Other,"50,001-100,000",3,2,1,Apple,$899,Dual,256GB
121,25-34,Other,"50,001-100,000",4,1,1,Samsung,$899,Dual,128GB
121,25-34,Other,"50,001-100,000",4,2,0,Samsung,$699,Triple,128GB
122,18-24,Male,"150,001+",1,1,0,Apple,$899,Dual,128GB
122,18-24,Male,"150,001+",1,2,1,Apple,$899,Dual,256GB
122,18-24,Male,"150,001+",2,1,1,Samsung,$899,Dual,128GB
122,18-24,Male,"150,001+",2,2,0,Samsung,$699,Triple,128GB
122,18-24,Male,"150,001+",3,1,1,Apple,$899,Dual,256GB
122,18-24,Male,"150,001+",3,2,0,Samsung,$899,Dual,128GB
122,18-24,Male,"150,001+",4,1,1,Samsung,$699,Dual,256GB
122,18-24,Male,"150,001+",4,2,0,Apple,$699,Triple,128GB
123,45-54,Male,"50,001-100,000",1,1,0,Samsung,$899,Dual,256GB
123,45-54,Male,"50,001-100,000",1,2,1,Samsung,$699,Dual,128GB
123,45-54,Male,"50,001-100,000",2,1,0,Apple,$699,Triple,256GB
123,45-54,Male,"50,001-100,000",2,2,1,Apple,$899,Triple,128GB
123,45-54,Male,"50,001-100,000",3,1,1,Apple,$899,Triple,128GB
123,45-54,Male,"50,001-100,000",3,2,0,Samsung,$899,Dual,128GB
123,45-54,Male,"50,001-100,000",4,1,0,Apple,$899,Dual,128GB
123,45-54,Male,"50,001-100,000",4,2,1,Apple,$699,Triple,256GB
124,45-54,Male,"50,001-100,000",1,1,1,Samsung,$699,Triple,128GB
124,45-54,Male,"50,001-100,000",1,2,0,Samsung,$899,Dual,256GB
124,45-54,Male,"50,001-100,000",2,1,0,Samsung,$899,Triple,128GB
124,45-54,Male,"50,001-100,000",2,2,1,Apple,$699,Dual,128GB
124,45-54,Male,"50,001-100,000",3,1,0,Samsung,$899,Dual,128GB
124,45-54,Male,"50,001-100,000",3,2,1,Apple,$899,Triple,256GB
124,45-54,Male,"50,001-100,000",4,1,0,Apple,$699,Dual,256GB
124,45-54,Male,"50,001-100,000",4,2,1,Samsung,$899,Dual,256GB
125,18-24,Other,"50,001-100,000",1,1,0,Apple,$699,Triple,256GB
125,18-24,Other,"50,001-100,000",1,2,1,Samsung,$699,Dual,256GB
125,18-24,Other,"50,001-100,000",2,1,0,Samsung,$899,Dual,256GB
125,18-24,Other,"50,001-100,000",2,2,1,Samsung,$899,Dual,256GB
125,18-24,Other,"50,001-100,000",3,1,1,Apple,$699,Triple,256GB
125,18-24,Other,"50,001-100,000",3,2,0,Apple,$899,Triple,128GB
125,18-24,Other,"50,001-100,000",4,1,0,Apple,$899,Triple,128GB
125,18-24,Other,"50,001-100,000",4,2,1,Samsung,$899,Triple,256GB
126,25-34,Female,"20,000-50,000",1,1,0,Samsung,$899,Triple,256GB
126,25-34,Female,"20,000-50,000",1,2,1,Apple,$699,Dual,128GB
126,25-34,Female,"20,000-50,000",2,1,0,Apple,$699,Triple,256GB
126,25-34,Female,"20,000-50,000",2,2,1,Apple,$899,Triple,128GB
126,25-34,Female,"20,000-50,000",3,1,1,Samsung,$699,Dual,128GB
126,25-34,Female,"20,000-50,000",3,2,0,Apple,$899,Dual,128GB
126,25-34,Female,"20,000-50,000",4,1,1,Samsung,$899,Dual,256GB
126,25-34,Female,"20,000-50,000",4,2,0,Samsung,$699,Dual,128GB
127,18-24,Other,"50,001-100,000",1,1,0,Apple,$699,Dual,256GB
127,18-24,Other,"50,001-100,000",1,2,1,Apple,$699,Triple,256GB
127,18-24,Other,"50,001-100,000",2,1,0,Apple,$699,Triple,128GB
127,18-24,Other,"50,001-100,000",2,2,1,Samsung,$899,Dual,128GB
127,18-24,Other,"50,001-100,000",3,1,0,Apple,$899,Triple,128GB
127,18-24,Other,"50,001-100,000",3,2,1,Samsung,$899,Dual,128GB
127,18-24,Other,"50,001-100,000",4,1,0,Apple,$699,Dual,128GB
127,18-24,Other,"50,001-100,000",4,2,1,Apple,$699,Dual,128GB
128,25-34,Female,"150,001+",1,1,1,Samsung,$699,Triple,128GB
128,25-34,Female,"150,001+",1,2,0,Samsung,$699,Triple,256GB
128,25-34,Female,"150,001+",2,1,1,Apple,$699,Triple,256GB
128,25-34,Female,"150,001+",2,2,0,Samsung,$699,Triple,256GB
128,25-34,Female,"150,001+",3,1,1,Apple,$699,Triple,256GB
128,25-34,Female,"150,001+",3,2,0,Samsung,$699,Dual,128GB
128,25-34,Female,"150,001+",4,1,0,Apple,$699,Dual,128GB
128,25-34,Female,"150,001+",4,2,1,Apple,$699,Dual,256GB
129,18-24,Other,"50,001-100,000",1,1,1,Apple,$699,Triple,128GB
129,18-24,Other,"50,001-100,000",1,2,0,Apple,$899,Triple,128GB
129,18-24,Other,"50,001-100,000",2,1,1,Samsung,$899,Dual,256GB
129,18-24,Other,"50,001-100,000",2,2,0,Samsung,$699,Dual,128GB
129,18-24,Other,"50,001-100,000",3,1,0,Samsung,$699,Dual,256GB
129,18-24,Other,"50,001-100,000",3,2,1,Samsung,$699,Dual,128GB
129,18-24,Other,"50,001-100,000",4,1,1,Samsung,$699,Dual,128GB
129,18-24,Other,"50,001-100,000",4,2,0,Samsung,$899,Triple,256GB
130,25-34,Other,"150,001+",1,1,1,Samsung,$899,Dual,128GB
130,25-34,Other,"150,001+",1,2,0,Samsung,$699,Dual,128GB
130,25-34,Other,"150,001+",2,1,0,Samsung,$699,Triple,256GB
130,25-34,Other,"150,001+",2,2,1,Apple,$699,Dual,256GB
130,25-34,Other,"150,001+",3,1,0,Samsung,$899,Dual,256GB
130,25-34,Other,"150,001+",3,2,1,Apple,$699,Triple,256GB
130,25-34,Other,"150,001+",4,1,0,Samsung,$699,Dual,256GB
130,25-34,Other,"150,001+",4,2,1,Samsung,$899,Triple,256GB
131,25-34,Male,"100,001-150,000",1,1,1,Samsung,$899,Triple,256GB
131,25-34,Male,"100,001-150,000",1,2,0,Apple,$899,Dual,128GB
131,25-34,Male,"100,001-150,000",2,1,1,Samsung,$899,Dual,128GB
131,25-34,Male,"100,001-150,000",2,2,0,Apple,$899,Dual,256GB
131,25-34,Male,"100,001-150,000",3,1,0,Apple,$899,Triple,256GB
131,25-34,Male,"100,001-150,000",3,2,1,Samsung,$699,Triple,128GB
131,25-34,Male,"100,001-150,000",4,1,0,Samsung,$699,Triple,256GB
131,25-34,Male,"100,001-150,000",4,2,1,Apple,$899,Triple,256GB
132,35-44,Male,"50,001-100,000",1,1,0,Samsung,$899,Dual,256GB
132,35-44,Male,"50,001-100,000",1,2,1,Apple,$699,Triple,256GB
132,35-44,Male,"50,001-100,000",2,1,0,Samsung,$699,Dual,256GB
132,35-44,Male,"50,001-100,000",2,2,1,Samsung,$899,Triple,128GB
132,35-44,Male,"50,001-100,000",3,1,0,Samsung,$699,Dual,128GB
132,35-44,Male,"50,001-100,000",3,2,1,Samsung,$899,Triple,256GB
132,35-44,Male,"50,001-100,000",4,1,1,Apple,$699,Dual,128GB
132,35-44,Male,"50,001-100,000",4,2,0,Samsung,$899,Triple,128GB
133,35-44,Other,"50,001-100,000",1,1,0,Samsung,$899,Triple,128GB
133,35-44,Other,"50,001-100,000",1,2,1,Samsung,$699,Dual,256GB
133,35-44,Other,"50,001-100,000",2,1,0,Samsung,$699,Dual,256GB
133,35-44,Other,"50,001-100,000",2,2,1,Apple,$899,Dual,256GB
133,35-44,Other,"50,001-100,000",3,1,1,Samsung,$699,Dual,128GB
133,35-44,Other,"50,001-100,000",3,2,0,Apple,$899,Dual,256GB
133,35-44,Other,"50,001-100,000",4,1,0,Apple,$699,Dual,256GB
133,35-44,Other,"50,001-100,000",4,2,1,Apple,$899,Dual,256GB
134,45-54,Male,"100,001-150,000",1,1,0,Apple,$899,Dual,128GB
134,45-54,Male,"100,001-150,000",1,2,1,Apple,$899,Triple,128GB
134,45-54,Male,"100,001-150,000",2,1,1,Apple,$899,Triple,128GB
134,45-54,Male,"100,001-150,000",2,2,0,Samsung,$899,Dual,256GB
134,45-54,Male,"100,001-150,000",3,1,1,Samsung,$699,Triple,128GB
134,45-54,Male,"100,001-150,000",3,2,0,Samsung,$899,Dual,256GB
134,45-54,Male,"100,001-150,000",4,1,1,Apple,$699,Dual,128GB
134,45-54,Male,"100,001-150,000",4,2,0,Apple,$699,Triple,128GB
135,35-44,Other,"100,001-150,000",1,1,0,Apple,$699,Triple,128GB
135,35-44,Other,"100,001-150,000",1,2,1,Apple,$899,Dual,256GB
135,35-44,Other,"100,001-150,000",2,1,1,Samsung,$899,Triple,128GB
135,35-44,Other,"100,001-150,000",2,2,0,Apple,$899,Dual,256GB
135,35-44,Other,"100,001-150,000",3,1,0,Samsung,$699,Triple,128GB
135,35-44,Other,"100,001-150,000",3,2,1,Apple,$699,Dual,256GB
135,35-44,Other,"100,001-150,000",4,1,1,Apple,$699,Dual,256GB
